"ROUTE","DEST. SIGN CODE","DESTINATION                                                                                        SIGN CODE                                                                            MESSAGE","DIR","DIV","DEPOT",,"LOC.                                                                                              CODE","RES. GROUP LOC. CODE","ALIEN GROUP LOC. CODE","EFFECTIVE
PICK CODE"
,,"165 ST TERMINAL",,,,,,,,
"Q2",5022,"208 ST","E",,"QV",,"0304","0303","1500",
"Q2",5023,"179 ST","W",,"QV",,"0303","0303","1500",
"Q3",5030,"JAMAICA","N",,"JAM",,"0306","0305","1500",
,,"179 ST STATION",,,,,,,,
,,"165 ST TERMINAL",,,,,,,,
"Q3",5031,"JFK AIRPORT","S",,"JAM",,"0305","0305","1500",
,,"via FARMERS BL",,,,,,,,
"Q3",5032,"JAMAICA","N",,"JAM",,0306,"0305","1500",
,,"179 ST STATION",,,,,,,,
"Q3",5033,"ROCKAWAY BL","S",,"JAM",,0305,0305,"1500",
"Q4",5040,"CAMBRIA HEIGHTS","E",,"JAM",,"0308","0308","1500",
,,"235 ST",,,,,,,,
,,"via LINDEN",,,,,,,,
"Q4",5041,"JAMAICA","W",,"JAM",,"0307","0307","1500",
,,"PARSONS-ARCHER",,,,,,,,
,,"via LINDEN",,,,,,,,
"Q4",5042,"FRANCIS LEWIS BL","E",,"JAM",,"0308","0308","1500",
"Q4",5043,"LIMITED","W",,"JAM",,"0309","0309","1500",
,,"JAMAICA",,,,,,,,
,,"PARSONS-ARCHER",,,,,,,,
"Q4",5044,"LIMITED","E",,"JAM",,0310,0310,"1500",
,,"CAMBRIA HEIGHTS",,,,,,,,
,,"235 ST",,,,,,,,
,,"via LINDEN",,,,,,,,
"Q5",5050,"GREEN ACRES","E",," JAM",,"0312","0312","1500",
,,"via MERRICK",,,,,,,,
"Q5",5051,"JAMAICA","W",,"JAM",,"0311","0311","1500",
,,"PARSONS-ARCHER",,,,,,,,
,,"via MERRICK",,,,,,,,
"Q5",5052,"ROSEDALE","E",,"JAM",,"0312","0312","1500",
,,"LIRR STATION",,,,,,,,
,,"via MERRICK",,,,,,,,
"Q5",5053,"LIMITED","W",,"JAM",,"0313","0313","1500",
,,"JAMAICA",,,,,,,,
,,"PARSONS-ARCHER",,,,,,,,
,,"via MERRICK",,,,,,,,
"Q5",5054,"LIMITED","E",,"JAM",,"0314","0314","1500",
,,"ROSEDALE",,,,,,,,
,,"LIRR STATION",,,,,,,,
"Q5",5056,"231 ST","E",,"JAM",,"0312","0312",1500,
,,"via MERRICK",,,,,,,,
"Q5",8054,"BAISLEY BL","E",,"JAM",,"0312","0312","1500",
"Q12",5120,"LITTLE NECK","E",,"CS",,"0316","0315","1500",
,,"GLENWOOD ST",,,,,,,,
,,"via NORTHERN",,,,,,,,
"Q12",5121,"FLUSHING","W",,"CS",,"0315","0315","1500",
,,"MAIN ST STATION",,,,,,,,
,,"via NORTHERN",,,,,,,,
"Q12",5122,"FRANCIS LEWIS BL","E",,"CS",,"0316","0315","1500",
,,"via SANFORD",,,,,,,,
"Q13",5130,"FORT TOTTEN","E",,"CS",,"0318","0317","1500",
"Q13",5131,"FLUSHING","W",,"CS",,"0317","0317","1500",
,,"MAIN ST STATION",,,,,,,,
"Q13",5132,"FRANCIS LEWIS BL","E",,"CS",,"0318","0317","1500",
"Q15",5150,"BEECHHURST","N",,"CS",,"0322","0321","1500","C10"
,,"POWELLS COVE BL",,,,,,,,
,,"via 154 ST",,,,,,,,
"Q15",5151,"FLUSHING","S",,"CS",,"0321","0321","1500","C10"
,,"MAIN ST STATION",,,,,,,,
,,"via 154 ST",,,,,,,,
"Q15A",5152,"BEECHHURST","N",,"CS",,"0322","0321","1500","C10"
,,"POWELLS COVE BL",,,,,,,,
,,"via 10 AV",,,,,,,,
"Q15A",5153,"FLUSHING","S",,"CS",,"0321","0321","1500","C10"
,,"MAIN ST STATION",,,,,,,,
,,"via 10 AV",,,,,,,,
"Q16",5160,"FORT TOTTEN","E",,"CS",,"0324","0323","1500",
,,"via FRANCIS LEWIS",,,,,,,,
"Q16",5161,"FLUSHING","W",,"CS",,"0323","0323","1500",
,,"MAIN ST STATION",,,,,,,,
"Q16",5162,"FORT TOTTEN","E",,"CS",,"0324","0323","1500",
,,"via UTOPIA",,,,,,,,
"Q17",5170,"FLUSHING","N",,"JAM/CS",,"0326","0326","1500","B9"
,,"MAIN ST STATION",,,,,,,,
"Q17",5171,"JAMAICA","S",,"JAM/CS",,"0325","0325","1500","B9"
,,"ARCHER AV",,,,,,,,
"Q17",5172,"LIMITED","N",,"JAM/CS",,"0554","0554","1500","B9"
,,"FLUSHING",,,,,,,,
,,"MAIN ST STATION",,,,,,,,
"Q17",5173,"LIMITED","S",,"JAM/CS",,"0555","0555","1500","B9"
,,"JAMAICA",,,,,,,,
,,"ARCHER AV",,,,,,,,
"Q17",5175,"H HARDING EXY","S",,"JAM/CS",,"0325","0325","1500","B9"
,,"188 ST",,,,,,,,
"Q17",5177,"179 ST","S",,"JAM/CS",,"0325","0325","1500","B9"
"Q20A",5200,"COLLEGE PT","N",,"CS/JAM",,"0200","0327","1500","B9"
,,"via MAIN ST",,,,,,,,
,,"via 20 AV",,,,,,,,
"Q20A",5201,"JAMAICA","S",,"CS/JAM",,"0327","0327","1500","B9"
,,"MERRICK BL",,,,,,,,
,,"via 20 AV",,,,,,,,
,,"via MAIN ST",,,,,,,,
"Q20B",5202,"WHITESTONE","N",,"CS/JAM",,"0200","0327","1500","B9"
,,"14 AV",,,,,,,,
,,"via MAIN ST",,,,,,,,
"Q20A",5203,"FLUSHING","S",,"CS/JAM",,"0327","0327","1500","B9"
,,"MAIN ST STATION",,,,,,,,
"Q20A",5204,"FLUSHING","N",,"CS/JAM",,"0200","0327","1500","B9"
,,"MAIN ST STATION",,,,,,,,
"Q20",5207,"UNION TPK","S",,"CS/JAM",,"0327","0327","1500","B9"
"Q20",5209,"SUTPHIN BL","S",,"CS/JAM",,"0327","0327","1500","B9"
"Q20B",8200,"COLLEGE PT","N",,"CS/JAM",,"0200","0327","1500","B9"
,,"via MAIN ST",,,,,,,,
,,"via 14 AV",,,,,,,,
"Q20B",8201,"JAMAICA","S",,"CS/JAM",,"0327","0327","1500","B9"
,,"MERRICK BL",,,,,,,,
,,"via 14 AV",,,,,,,,
,,"via MAIN ST                     ",,,,,,,,
"Q24",5243,"BROADWAY JCT","W",,"ENY",,"0329","0328","1500",
,,"VAN SINDEREN AV",,,,,,,,
,,"via ATLANTIC                                                                                                               ",,,,,,,,
"Q24",5244,"JAMAICA","E",,"ENY",,"0328","0328","1500",
,,"168 ST",,,,,,,,
,,"via ATLANTIC",,,,,,,,
"Q26",5260,"FRESH MEADOWS","E",,"CS",,"0330","0330","1500","A8"
,,"HOLLIS COURT BL",,,,,,,,
,,"via 46 AV",,,,,,,,
"Q26",5261,"FLUSHING","W",,"CS",,"0331","0330","1500","A8"
,,"MAIN ST STATION",,,,,,,,
"Q27",5270,"FLUSHING","N",,"QV/CS",,"0333","0333","1500","D8"
,,"MAIN ST STATION",,,,,,,,
"Q27",5271,"CAMBRIA HEIGHTS","S",,"QV/CS",,"0332","0332","1500","D8"
,,"120 AV",,,,,,,,
"Q27",5273,"SPRINGFIELD BL","S",,"QV/CS",,"0332","0332","1500","D8"
,,"H HARDING EXY",,,,,,,,
"Q27",5275,"LIMITED","S",,"QV/CS",,"0527","0527","1500","D8"
,,"CAMBRIA HEIGHTS",,,,,,,,
,,"120 AV",,,,,,,,
"Q27",5276,"LIMITED","N",,"QV/CS",,"0526","0526","1500","D8"
,,"FLUSHING",,,,,,,,
,,"MAIN ST STATION",,,,,,,,
"Q27",5277,"QUEENSBORO","S",,"QV/CS",,"0332","0332","1500","D8"
,,"COMMUNITY COLLEGE",,,,,,,,
"Q27",5279,"JAMAICA AV","S",,"QV/CS",,"0332","0332","1500","D8"
"Q27",8271,"LIMITED","S",,"QV/CS",,"0527","0527","1500","D8"
,,"JAMAICA AV                                                          ",,,,,,,,
"Q28",5280,"BAY TERRACE","E",,"CS",,"0334","0334","1500",
,,"BELL BL",,,,,,,,
"Q28",5281,"FLUSHING","W",,"CS",,"0335","0334","1500",
,,"MAIN ST STATION",,,,,,,,
"Q28",5284,"FRANCIS LEWIS BL","E",,"CS",,"0334","0334","1500","A8"
,,"35 AV",,,,,,,,
"Q30",5300,"LITTLE NECK","E",,"JA",,"0336","0336","1500","A8"
,,"LITTLE NECK PKY",,,,,,,,
"Q30",5301,"JAMAICA","W",,"JA",,"0337","0336","1500","A8"
,,"LIRR STATION",,,,,,,,
,,"SUTPHIN  BL",,,,,,,,
"Q30",5302,"SPRINGFIELD BL","E",,"JA",,"0336","0336","1500","A8"
,,"H HARDING EXY",,,,,,,,
"Q30",5303,"JAMAICA","W",,"JA",,"0337","0336","1500","A8"
,,"ARCHER AV",,,,,,,,
,,"MERRICK BL",,,,,,,,
"Q30",5304,"UTOPIA PKWY","E",,"JA",,"0336","0336","1500","A8"
,,"H HARDING EXY",,,,,,,,
"Q30",5306,"FRANCIS LEWIS BL","E",,"JA",,"0336","0336","1500",
,,"H HARDING EXY",,,,,,,,
"Q30",8301,"169 ST","W",,"JA",,"0337","0336","1500",
,,"HILLSIDE AV",,,,,,,,
"Q31",5310,"BAYSIDE","N",,"CS/QV",,"0338","0338","1500","B9"
,,"27 AV",,,,,,,,
,,"FRANCIS LEWIS BL",,,,,,,,
"Q31",5311,"JAMAICA","S",,"CS/QV",,"0339","0338","1500","B9"
,,"LIRR STATION",,,,,,,,
,,"SUTPHIN BL",,,,,,,,
"Q31",5313,"JAMAICA","S",,"CS/QV",,"0339","0338","1500","B9"
,,"ARCHER AV",,,,,,,,
,,"MERRICK BL",,,,,,,,
"Q31",5315,"47 AV/F LEWIS BL","S",,"CS/QV",,"0339","0338","1500","B9"
"Q31",5316,"H HARDING EXY","N",,"CS/QV",,"0338","0338","1500","B9"
"Q31",5317,"UTOPIA PKWY","S",,"CS/QV",,"0339","0338","1500","B9"
,,"H HARDING EXY",,,,,,,,
"Q32",5320,"JACKSON HEIGHTS","E",,"CS/QUILL",,"0340","0340","1500",
,,"NORTHERN-81 ST",,,,,,,,
,,"via ROOSEVELT",,,,,,,,
"Q32",5321,"MIDTOWN","W",,"CS/QUILL",,"0341","0340","1500",
,,"PENN STATION",,,,,,,,
,,"via ROOSEVELT",,,,,,,,
,,"via 5 AV",,,,,,,,
"Q32",5322,"JACKSON HEIGHTS","E",,"CS/QUILL",,"0340","0340","1500",
,,"74 ST",,,,,,,,
"Q32",5323,"MIDTOWN","W",,"CS/QUILL",,"0341","0340","1500",
,,"57 ST-5 AV",,,,,,,,
"Q32",5324,"MADISON-57 ST","E",,"CS/QUILL",,"0340","0340","1500",
"Q32",5325,"MIDTOWN","W",,"CS/QUILL",,"0341","0340","1500",
,,"42 ST",,,,,,,,
"Q32",5326,"QUEENS BL","E",,"CS/QUILL",,"0340","0340","1500",
,,"46 ST",,,,,,,,
"Q36",5360,"FLORAL PARK","E",,"QV",,"0342","0342","1500",
,,"257 ST",,,,,,,,
,,"via JAMAICA",,,,,,,,
"Q36",5361,"JAMAICA","W",,"QV",,"0343","0343","1500",
,,"165 ST TERM",,,,,,,,
"Q36",5362,"SPRINGFIELD BL","E",,"QV",,"0342","0342","1500",
,,"JAMAICA AV",,,,,,,,
"Q36",5363,"179 ST","W",,"QV",,"0343","0343","1500",
"Q36",5364,"LIMITED","E",,"QV",,"0574","0574","1500",
,,"FLORAL PARK",,,,,,,,
,,"257 ST",,,,,,,,
,,"via JAMAICA AV",,,,,,,,
"Q36",5367,"LIMITED","W",,"QV",,"0575","0575","1500",
,,"JAMAICA",,,,,,,,
,,"165 ST TERMINAL",,,,,,,,
"Q36",5369,"LIMITED","W",,"QV",,"0575","0575","1500",
,,"179 ST STA",,,,,,,,
"Q42",5420,"ADDESLEIGH PARK","E",,"JAM",,"0344","0344","1500",
,,"SAYRES AV",,,,,,,,
"Q42",5421,"JAMAICA","W",,"JAM",,"0557","0344","1500",
,,"PARSONS-ARCHER",,,,,,,,
"Q43",5430,"FLORAL PARK","E",,"QV",,"0346","0346","1500",
,,"268 ST",,,,,,,,
,,"via HILLSIDE",,,,,,,,
"Q43",5431,"JAMAICA","W",,"QV",,"0345","0345","1500",
,,"LIRR STATION",,,,,,,,
,,"via HILLSIDE",,,,,,,,
"Q43",5432,"LIMITED","E",,"QV",,"0348","0348","1500",
,,"FLORAL PARK",,,,,,,,
,,"268 ST",,,,,,,,
,,"via HILLSIDE",,,,,,,,
"Q43",5433,"179 ST STATION","W",,"QV",,"0345","0345","1500",
"Q43",5434,"COMMONWEALTH BL","E",,"QV",,"0346","0346","1500",
"Q43",5435,"LIMITED","W",,"QV",,"0347","0347","1500",
,,"179 ST STATION",,,,,,,,
"Q43",5437,"LIMITED","W",,"QV",,"0347","0347","1500",
,,"JAMAICA",,,,,,,,
,,"LIRR STATION",,,,,,,,
,,"via HILLSIDE",,,,,,,,
"Q43",5438,"SPRINGFIELD BL","E",,"QV",,"0346","0346","1500",
"Q43",8430,"WINCHESTER BL","E",,"QV",,"0346","0346","1500",
"Q44",5440,"BRONX ZOO","N",,"CS/JAM",,"0350","0350","1500","B9"
,,"WEST FARMS SQ",,,,,,,,
,,"via MAIN ST",,,,,,,,
"Q44",5441,"JAMAICA","S",,"CS/JAM",,"0349","0349","1500","B9"
,,"MERRICK BL",,,,,,,,
,,"via MAIN ST",,,,,,,,
"Q44",5442,"FLUSHING ","N",,"CS/JAM",,"0350","0350","1500","B9"
,,"MAIN ST STATION",,,,,,,,
"Q44",5443,"FLUSHING ","S",,"CS/JAM",,"0349","0349","1500","B9"
,,"MAIN ST STATION",,,,,,,,
"Q44",5444,"LIMITED","N",,"CS/JAM",,"0494","0494","1500","B9"
,,"BRONX ZOO",,,,,,,,
,,"WEST FARMS SQ",,,,,,,,
,,"via MAIN ST",,,,,,,,
"Q44",5445,"LIMITED","S",,"CS/JAM",,"0495","0495","1500","B9"
,,"JAMAICA",,,,,,,,
,,"MERRICK BL",,,,,,,,
,,"via MAIN ST",,,,,,,,
"Q44",5446,"LIMITED","N",,"CS/JAM",,"0494","0494","1500","B9"
,,"FLUSHING",,,,,,,,
,,"MAIN ST STATION",,,,,,,,
"Q44",5447,"LAFYETTE AV","S",,"CS/JAM",,"0349","0349","1500","B9"
"Q44",5448,"LIMITED","N",,"CS/JAM",,"0494","0494","1500","B9"
,,"H GRANT CIRCLE",,,,,,,,
"Q44",5449,"LIMITED","S",,"CS/JAM",,"0495","0495","1500","B9"
,,"FLUSHING",,,,,,,,
,,"MAIN ST STATION",,,,,,,,
"Q44",8440,"LIMITED","N",,"CS/JAM",,"0494","0494","1500","B9"
,,"WHITESTONE",,,,,,,,
,,"14 AV                                              ",,,,,,,,
"Q44",8441,"LIMITED","S",,"CS/JAM",,"0495","0495","1500","B9"
,,"SUTPHIN  BL",,,,,,,,
"Q44",8442,"H GRANT CIRCLE","N",,"CS/JAM",,"0350","0350","1500","B9"
"Q44",8445,"UNION TPK","S",,"CS/JAM",,"0349","0349","1500","B9"
"Q46",5460,"LAKE SUCCESS","E",,"QV",,"0352","0352","1500",
,,"LIJ HOSPITAL",,,,,,,,
,,"via UNION",,,,,,,,
"Q46",5461,"KEW GARDENS","W",,"QV",,"0353","0353","1500",
,,"QUEENS BL",,,,,,,,
,,"via UNION",,,,,,,,
"Q46",5462,"GLEN OAKS","E",,"QV",,"0352","0352","1500",
,,"via 260 ST",,,,,,,,
"Q46",5463,"LIMITED","W",,"QV",,"0351","0351","1500",
,,"KEW GARDENS",,,,,,,,
,,"QUEENS BL",,,,,,,,
,,"via UNION",,,,,,,,
"Q46",5466,"SPRINGFIELD BL","E",,"QV",,"0352","0352","1500",
"Q46",5468,"188 ST","E",,"QV",,"0352","0352","1500",
"Q46",8460,"LIMITED","E",,"QV",,"0354","0354","1500",
,,"GLEN OAKS",,,,,,,,
,,"via 260 ST",,,,,,,,
"Q46",8462,"LIMITED","E",,"QV",,"0354","0354","1500",
,,"LAKE SUCCESS",,,,,,,,
,,"LIJ HOSPITAL",,,,,,,,
,,"via UNION",,,,,,,,
"Q46",8464,"UTOPIA PKY","E",,"QV",,"0352","0352","1500",
"Q48",5480,"FLUSHING","N",,"CS",,"0386","0386","1500",
,,"MAIN ST STATION",,,,,,,,
"Q48",5481,"LAGUARDIA AIRPORT","S",,"CS",,"0521","0386","1500",
"Q54",5540,"JAMAICA","E",,"FP",,"0356","0355","1500",
,,"170 ST",,,,,,,,
"Q54",5541,"WILLAMSBURG","W",,"FP",,"0355","0355","1500",
,,"BRIDGE PLZ",,,,,,,,
"Q54",5543,"FRESH POND RD","W",,"FP",,"0355","0355","1500",
"Q54",5545,"METRO AV STATION","W",,"FP",,"0355","0355","1500",
"Q55",5550,"RICHMOND HILL","E",,"FP",,"0358","0357","1500",
,,"JAMAICA AV",,,,,,,,
,,"via MYRTLE",,,,,,,,
"Q55",5551,"RIDGEWOOD TERM","W",,"FP",,"0357","0357","1500","B10"
,,"via MYRTLE",,,,,,,,
"Q56",5560,"JAMAICA","E",,"ENY",,"0360","0359","1500",
,,"170 ST",,,,,,,,
,,"via JAMAICA AV",,,,,,,,
"Q56",5561,"BROADWAY JCT","W",,"ENY",,"0359","0359","1500",
,,"VAN SINDEREN AV",,,,,,,,
,,"via JAMAICA AV",,,,,,,,
"Q58",5580,"FLUSHING ","E",,"CS/FP",,"0362","0362","1500","D10"
,,"MAIN ST",,,,,,,,
"Q58",5581,"RIDGEWOOD TERM","W",,"CS/FP",,"0361","0361","1500","B10"
"Q58",5582,"108 ST","E",,"CS/FP",,"0362","0362","1500","D10"
,,"H HARDING EXY",,,,,,,,
"Q58",5583,"64 ST","W",,"CS/FP",,"0361","0361","1500",
,,"GRAND AV",,,,,,,,
"Q58",5584,"FRESH POND RD","E",,"CS/FP",,"0362","0362","1500","D10"
,,"67 AV",,,,,,,,
"Q58",5585,"FRESH POND RD","W",,"CS/FP",,"0361","0361","1500",
,,"PUTNAM AV",,,,,,,,
"Q58",5586,"CORONA AV","E",,"CS/FP",,"0362","0362",1500,"D10"
,,"180 ST",,,,,,,,
"Q58",5587,"PUTNAM AV","W",,"CS/FP",,"0361","0361",1500,
,,"MYRTLE AV",,,,,,,,
"Q58",5588,"JUNCTION BL","E",,"CS/FP",,"0362","0362","1500","D10"
"Q58*",5589,"LIMITED","W",,"CS/FP",,"0365","0365","1500","D10"
,,"RIDGEWOOD TERM",,,,,,,,
"Q58",8580,"QUEENS BL","E",,"CS/FP",,"0362","0362","1500","D10"
"Q58",8582,"REEVES AV","E",,"CS/FP",,"0362","0362","1500","D10"
"Q58*",8584,"LIMITED","E",,"CS/FP",,"0366","0366","1500","D10"
,,"FLUSHING",,,,,,,,
,,"MAIN ST",,,,,,,,
"Q59",5590,"64 ST","E",,"GA",,"0364","0363","1500","B8"
,,"GRAND AV",,,,,,,,
"Q59",5591,"WILLAMSBURG","W",,"GA",,"0363","0363","1500","B8"
,,"KENT AV",,,,,,,,
,,"via GRAND",,,,,,,,
"Q59",5592,"REGO PARK","E",,"GA",,"0364","0363","1500","B8"
,,"63 DRIVE",,,,,,,,
,,"via GRAND",,,,,,,,
" Q59",5595,"49 ST","W","FP","GA",364,"0363","0363","1500","B8"
"Q59",5597,"WILLAMSBURG","W","FP","GA",364,"0363","0363","1500","B9"
,,"BRIDGE PLZ",,,,,,,,
,,"via GRAND",,,,,,,,
"Q76",5760,"COLLEGE PT","N",,"CS/JAM",,"0368","0368","1500","B9"
,,"20 AV",,,,,,,,
,,"via FRANCIS LEWIS",,,,,,,,
"Q76",5761,"JAMAICA","S",,"CS/JAM",,"0369","0368","1500","B9"
,,"165 ST TERMINAL",,,,,,,,
,,"via FRANCIS LEWIS",,,,,,,,
"Q76",5763,"179 ST STATION","S",,"CS/JAM",,"0369","0368","1500","B9"
"Q76",5766,"PARSONS BL","N",,"CS/JAM",,"0368","0368","1500","B9"
"Q76",5767,"H HARDING EXY","S",,"CS/JAM",,"0369","0368","1500","B9"
,,"FRANCIS LEWIS BL",,,,,,,,
"Q77",5770,"JAMAICA","N",,"JAM",,"0370","0370","1500",
,,"165 ST TERMINAL",,,,,,,,
"Q77",5771,"SPRINGFIELD GARDENS","S",,"JAM",,"0371","0370","1500",
,,"145 RD",,,,,,,,
"Q77",5772,"179 ST STATION","N",,"JAM",,"0370","0370","1500",
"Q83",5831,"JAMAICA","W",,"QV",,"0375","0375","1500",
,,"HILLSIDE-153 ST",,,,,,,,
,,"via LIBERTY",,,,,,,,
"Q83",5832,"CAMBRIA HEIGHTS","E",,"QV",,"0374","0374","1500",
,,"227 ST",,,,,,,,
,,"via LIBERTY",,,,,,,,
,,"via MURDOCK",,,,,,,,
"Q83",5833,"LIMITED","W",,"QV",,"0377","0377","1500",
,,"JAMAICA",,,,,,,,
,,"PARSONS-ARCHER",,,,,,,,
,,"via LIBERTY",,,,,,,,
"Q83",5834,"SPRINGFIELD BL","E",,"QV",,"0374","0374","1500",
"Q83",5835,"LIMITED","W",,"QV",,"0377","0377",1500,
,,"JAMAICA",,,,,,,,
,,"HILLSIDE-153 ST",,,,,,,,
,,"via LIBERTY",,,,,,,,
"Q83",5836,"LIMITED","E",,"QV",,"0376","0376","1500",
,,"CAMBRIA HEIGHTS",,,,,,,,
,,"227 ST",,,,,,,,
,,"via LIBERTY",,,,,,,,
,,"via MURDOCK",,,,,,,,
"Q83",5838,"QUEENS VILLAGE","E",,"QV",,"0374","0374","1500",
,,"JAMAICA AV",,,,,,,,
,,"via LIBERTY",,,,,,,,
,,"via MURDOCK",,,,,,,,
"Q83",8830,"FRANCIS LEWIS BL","E",,"QV",,"0374","0374","1500",
"Q84",5840,"JAMAICA","N",,"JAM",,"0378","0378","1500",
,,"PARSONS-ARCHER",,,,,,,,
"Q84",5841,"LAURELTON","S",,"JAM",,"0379","0378","1500",
,,"238 ST",,,,,,,,
,,"via 120 AV",,,,,,,,
"Q84",5843,"BAISLEY BL","S",,"JAM",,"0379","0378","1500",
"Q85",5850,"JAMAICA","N",,"JAM",,"0380","0380","1500",
,,"PARSONS-ARCHER",,,,,,,,
"Q85",5851,"GREEN ACRES","S",,"JAM",,"0381","0381","1500",
"Q85",5852,"LIMITED","N",,"JAM",,"0382","0382","1500",
,,"JAMAICA",,,,,,,,
,,"PARSONS-ARCHER",,,,,,,,
"Q85",5853,"RICHDALE VILLAGE","S",,"JAM",,"0381","0381","1500",
,,"FARMERS BL",,,,,,,,
"Q85",5855,"ROSEDALE","S",,"JAM",,"0381","0381",1500,
,,"147 AV",,,,,,,,
"Q85",5857,"LIMITED","S",,"JAM",,"0383","0383","1500",
,,"ROSEDALE",,,,,,,,
,,"147 AV",,,,,,,,
"Q85",5859,"SPRINGFIELD BL","S",,"JAM",,"0381","0381","1500",
,,"143 RD",,,,,,,,
"Q85",8851,"BAISLEY BL","S",,"JAM",,"0381","0381","1500",
"Q88",5880,"QUEENS VILLAGE","E",,"QV/CS",,"0384","0384","1500","B9"
,,"JAMAICA AV",,,,,,,,
"Q88",5881,"WOODHAVEN BL STA","W",,"QV/CS",,"0385","0384","1500","B9"
,,"QUEENS CTR MALL",,,,,,,,
,,"via H HARDING EXP",,,,,,,,
"Q88",5882,"H HARDING EXY","E",,"QV/CS",,"0384","0384","1500","B9"
,,"FRANCIS LEWIS BL",,,,,,,,
"Q88",5883,"MAIN ST","W",,"QV/CS",,"0385","0384","1500","B9"
"Q88",5886,"KISSENA BL","E",,"QV/CS",,"0384","0384","1500","B9"
"Q88",5888,"UTOPIA PKY","E",,"QV/CS",,"0384","0384","1500","B9"
"S40",6400,"ST GEORGE","E",,"CAST/YUK/CH",,"0402","0401","1500","A10"
,,"FERRY",,,,,,,,
,,"via RICHMOND TERR",,,,,,,,
"S40",6401,"GOETHALS RD","W",,"CAST/YUK/CH",,"0401","0401","1500","A10"
,,"via RICHMOND TERR",,,,,,,,
"S40",6403,"ARLINGTON","W",,"CAST/YUK/CH",,"0401","0401","1500","A10"
,,"SOUTH AV",,,,,,,,
,,"ARLINGTON PL",,,,,,,,
"S42",6420,"ST GEORGE","N",,"CAST/YUK/CH",,"0404","0403","1500","A10"
,,"FERRY",,,,,,,,
"S42",6421,"CLYDE PL","S",,"CAST/YUK/CH",,"0403","0403","1500","A10"
,,"ARNOLD ST",,,,,,,,
"S42**",6423,"BRIGHTON AV","S",,"CAST/YUK/CH",,"0403","0403","1500","D10"
,,"CASTLETON AV",,,,,,,,
"S44",6440,"ST GEORGE","N",,"CAST/YUK/CH",,"0406","0405","1500","A10"
,,"FERRY",,,,,,,,
"S44",6441,"S I MALL","S",,"CAST/YUK/CH",,"0405","0405","1500","A10"
,,"YUKON AV",,,,,,,,
"S44",6442,"CLINTON AV","N",,"CAST/YUK/CH",,"0406","0405","1500","A10"
"S44",6443,"POST AV","S",,"CAST/YUK/CH",,"0405","0405","1500","A10"
,,"JEWETT AV",,,,,,,,
"S44",6445,"MARSH AV","S",,"CAST/YUK/CH",,"0405","0405","1500","A10"
,,"RICHMOND HILL RD",,,,,,,,
"S46",6460,"ST GEORGE","E",,"CAST/YUK/CH",,"0408","0407","1500","A10"
,,"FERRY",,,,,,,,
,,"via CASTELTON",,,,,,,,
"S46",6461,"WEST SHORE PLZ","W",,"CAST/YUK/CH",,"0407","0407","1500","A10"
,,"via CASTELTON",,,,,,,,
"S46",6463,"MARINERS HARBOR","W",,"CAST/YUK/CH",,"0407","0407","1500","A10"
,,"via CASTELTON",,,,,,,,
"S48",6480,"ST GEORGE","W",,"CAST/YUK/CH",,"0410","0409","1500","A10"
,,"FERRY",,,,,,,,
,,"via FOREST",,,,,,,,
"S48",6481,"ARLINGTON","W",,"CAST/YUK/CH",,"0409","0409","1500","A10"
,,"HOLLAND AV",,,,,,,,
,,"via FOREST",,,,,,,,
"S48",6489,"RICHMOND AV","W",,"CAST/YUK/CH",,"0409","0409","1500","A10"
"S51",6510,"ST GEORGE","N",,"CAST/YUK/CH",,"0412","0411","1500","A10"
,,"FERRY",,,,,,,,
,,"via BAY ST",,,,,,,,
"S51",6511,"GRANT CITY","S",,"CAST/YUK/CH",,"0411","0411","1500","A10"
,,"via BAY ST",,,,,,,,
"S51",6513,"SAND LANE","S",,"CAST/YUK/CH",,"0411","0411","1500","A10"
,,"FR CAPADANNO BL",,,,,,,,
"S51",6517,"GRANT CITY","S",,"CAST/YUK/CH",,"0411","0411","1500","A10"
,,"via BAY ST",,,,,,,,
,,"via FT WADSWORTH",,,,,,,,
"S51",6518,"ST GEORGE","N",,"CAST/YUK/CH",,"0412","0411","1500","A10"
,,"FERRY",,,,,,,,
,,"via FT WADSWORTH",,,,,,,,
,,"via BAY ST",,,,,,,,
"S51",6519,"SAND LANE","S",,"CAST/YUK/CH",,"0411","0411","1500","A10"
,,"FR CAPADANNO BL",,,,,,,,
,,"via BAY ST",,,,,,,,
,,"via FT WADSWORTH",,,,,,,,
"S52",6520,"ST GEORGE","N",,"CAST/YUK/CH",,"0414","0413","1500","A10"
,,"FERRY",,,,,,,,
"S52",6521,"S I HOSPITAL","S",,"CAST/YUK/CH",,"0413","0413","1500","A10"
,,"SEAVIEW AV",,,,,,,,
"S52",6523,"JERSEY ST","S",,"CAST/YUK/CH",,"0413","0413","1500","C10"
,,"CASTLETON AV",,,,,,,,
"S53",6531,"PORT RICHMOND","W",,"CAST/YUK/CH",,"0415","0415","1500","A10"
"S53",6532,"BAY RIDGE","E",,"CAST/YUK/CH",,"0416","0415","1500","A10"
,,"86 ST STATION",,,,,,,,
"S53",6534,"HYLAN BL","E",,"CAST/YUK/CH",,"0416","0415","1500","B10"
,,"CLOVE RD",,,,,,,,
"S54",6540,"W NEW BRIGHTON","N",,"CAST/YUK/CH",,"0418","0417","1500","A10"
